prob,father_age,child_age,gender
0,1,0,male
0,2,0,male
0,3,0,male
0,4,0,male
0,5,0,male
0,6,0,male
0,7,0,male
0,8,0,male
0,9,0,male
0,10,0,male
0,11,0,male
0,12,0,male
0,13,0,male
0,14,0,male
0.00440971336863104,15,0,male
0.00440971336863104,16,0,male
0.00440971336863104,17,0,male
0.00440971336863104,18,0,male
0.00375344819789264,19,0,male
0.0802134864776292,20,0,male
0.0802134864776292,21,0,male
0.0802134864776292,22,0,male
0.0802134864776292,23,0,male
0.0802134864776292,24,0,male
0.171610204114984,25,0,male
0.171610204114984,26,0,male
0.171610204114984,27,0,male
0.171610204114984,28,0,male
0.16966746723835,29,0,male
0.142301486199575,30,0,male
0.142301486199575,31,0,male
0.142301486199575,32,0,male
0.142301486199575,33,0,male
0.142301486199575,34,0,male
0.0742675112049487,35,0,male
0.0742675112049487,36,0,male
0.0742675112049487,37,0,male
0.0742675112049487,38,0,male
0.0742675112049487,39,0,male
0.0301945058008621,40,0,male
0.0301945058008621,41,0,male
0.0301945058008621,42,0,male
0.0301945058008621,43,0,male
0.0301945058008621,44,0,male
0.0111637264764335,45,0,male
0.0111637264764335,46,0,male
0.0111637264764335,47,0,male
0.0111637264764335,48,0,male
0.0111637264764335,49,0,male
0.00434622049257166,50,0,male
0.00434622049257166,51,0,male
0.00434622049257166,52,0,male
0.00434622049257166,53,0,male
0.00434622049257166,54,0,male
0.00139303482587065,55,0,male
0.00139303482587065,56,0,male
0.00139303482587065,57,0,male
0.00139303482587065,58,0,male
0.00139303482587065,59,0,male
8.09880542619964e-4,60,0,male
8.09880542619964e-4,61,0,male
8.09880542619964e-4,62,0,male
8.09880542619964e-4,63,0,male
8.09880542619964e-4,64,0,male
2.6085141903172e-4,65,0,male
2.6085141903172e-4,66,0,male
2.6085141903172e-4,67,0,male
2.6085141903172e-4,68,0,male
2.6085141903172e-4,69,0,male
1.71998624011008e-4,70,0,male
1.71998624011008e-4,71,0,male
1.71998624011008e-4,72,0,male
1.71998624011008e-4,73,0,male
1.71998624011008e-4,74,0,male
4.24748690358205e-4,75,0,male
4.24748690358205e-4,76,0,male
4.24748690358205e-4,77,0,male
4.24748690358205e-4,78,0,male
4.24748690358205e-4,79,0,male
0,80,0,male
0,81,0,male
0,82,0,male
0,83,0,male
0,84,0,male
0,85,0,male
0,86,0,male
0,87,0,male
0,88,0,male
0,89,0,male
0,90,0,male
0,91,0,male
0,92,0,male
0,93,0,male
0,94,0,male
0,95,0,male
0,96,0,male
0,97,0,male
0,98,0,male
0,99,0,male
0,100,0,male
0,1,1,male
0,2,1,male
0,3,1,male
0,4,1,male
0,5,1,male
0,6,1,male
0,7,1,male
0,8,1,male
0,9,1,male
0,10,1,male
0,11,1,male
0,12,1,male
0,13,1,male
0,14,1,male
0,15,1,male
