country,year,age,gender,value,pop,fertility_rate
Philippines,2005,15-19,Male,30090,4662,6.454311454311454
Philippines,2005,20-24,Male,289399,4042,71.59797130133597
Philippines,2005,25-29,Male,447895,3504,127.82391552511416
Philippines,2005,30-34,Male,367071,3034,120.98582729070534
Philippines,2005,35-39,Male,246200,2674,92.07180254300673
Philippines,2005,40-44,Male,128320,2337,54.908001711596064
Philippines,2005,45-49,Male,51594,1977,26.09711684370258
Philippines,2005,50-54,Male,16076,1625,9.892923076923077
Philippines,2005,55-59,Male,5704,1089,5.237832874196511
Philippines,2005,60-64,Male,1935,799,2.4217772215269084
Philippines,2005,65+,Male,1542,1270,1.2141732283464568
Philippines,2007,15-19,Male,36578,4740,7.716877637130802
Philippines,2007,20-24,Male,306310,4168,73.49088291746641
Philippines,2007,25-29,Male,459184,3658,125.52870420995079
Philippines,2007,30-34,Male,371796,3210,115.82429906542056
Philippines,2007,35-39,Male,249615,2839,87.92356463543501
Philippines,2007,40-44,Male,128479,2495,51.49458917835671
Philippines,2007,45-49,Male,52606,2118,24.837582625118035
Philippines,2007,50-54,Male,16401,1740,9.425862068965516
Philippines,2007,55-59,Male,5929,1265,4.6869565217391305
Philippines,2007,60-64,Male,1954,863,2.264194669756663
Philippines,2007,65+,Male,1724,1410,1.222695035460993
Philippines,2009,15-19,Male,195815,4891,40.03578000408914
Philippines,2009,20-24,Male,494815,4282,115.55698271835591
Philippines,2009,25-29,Male,460590,3767,122.26971064507566
Philippines,2009,30-34,Male,328730,3393,96.88476274683171
Philippines,2009,35-39,Male,187983,2995,62.76560934891486
Philippines,2009,40-44,Male,65922,2682,24.579418344519016
Philippines,2009,45-49,Male,7778,2282,3.4084136722173533
Philippines,2009,50-54,Male,518,1875,0.27626666666666666
Philippines,2009,55-59,Male,33,1428,0.023109243697478993
Philippines,2009,60-64,Male,0,982,0
Philippines,2009,65+,Male,0,1558,0
Philippines,2012,15-19,Male,50715,5125,9.895609756097562
Philippines,2012,20-24,Male,336308,4568,73.62259194395797
Philippines,2012,25-29,Male,434397,3959,109.7239201818641
Philippines,2012,30-34,Male,387035,3566,108.5347728547392
Philippines,2012,35-39,Male,243714,3191,76.37543089940458
Philippines,2012,40-44,Male,132653,2858,46.41462561231631
Philippines,2012,45-49,Male,52754,2490,21.186345381526106
Philippines,2012,50-54,Male,17834,2067,8.627963231736816
Philippines,2012,55-59,Male,6236,1615,3.861300309597523
Philippines,2012,60-64,Male,2598,1158,2.243523316062176
Philippines,2012,65+,Male,1543,1768,0.872737556561086
Philippines,2014,15-19,Male,53397,5221,10.227351082168166
Philippines,2014,20-24,Male,339466,4790,70.8697286012526
Philippines,2014,25-29,Male,422584,4136,102.17214700193423
Philippines,2014,30-34,Male,367295,3654,100.51860974274767
Philippines,2014,35-39,Male,237508,3319,71.56010846640554
Philippines,2014,40-44,Male,123393,2931,42.0992835209826
Philippines,2014,45-49,Male,50021,2610,19.165134099616857
Philippines,2014,50-54,Male,17538,2174,8.067157313707451
Philippines,2014,55-59,Male,6166,1736,3.55184331797235
Philippines,2014,60-64,Male,2466,1264,1.9509493670886076
Philippines,2014,65+,Male,1577,1905,0.8278215223097113
Philippines,2015,15-19,Male,52865,5265,10.040835707502374
Philippines,2015,20-24,Male,334802,4886,68.52271796970938
Philippines,2015,25-29,Male,422630,4237,99.74746282747226
Philippines,2015,30-34,Male,359506,3714,96.79752288637587
Philippines,2015,35-39,Male,242303,3376,71.77221563981043
Philippines,2015,40-44,Male,121873,2979,40.91070829137294
Philippines,2015,45-49,Male,51875,2664,19.4725975975976
Philippines,2015,50-54,Male,17677,2233,7.916256157635468
Philippines,2015,55-59,Male,6654,1797,3.702838063439065
Philippines,2015,60-64,Male,2524,1322,1.9092284417549168
Philippines,2015,65+,Male,1731,1979,0.8746841839312784
Philippines,2016,15-19,Male,52161,5293,9.854713772907614
Philippines,2016,20-24,Male,327138,4966,65.87555376560613
Philippines,2016,25-29,Male,422928,4346,97.31431201104463
Philippines,2016,30-34,Male,349831,3783,92.47449114459424
Philippines,2016,35-39,Male,239786,3425,70.01051094890511
Philippines,2016,40-44,Male,121620,3031,40.125371164632135
Philippines,2016,45-49,Male,51384,2706,18.98891352549889
Philippines,2016,50-54,Male,17733,2289,7.747051114023591
Philippines,2016,55-59,Male,6505,1849,3.518117901568415
Philippines,2016,60-64,Male,2586,1378,1.876632801161103
Philippines,2016,65+,Male,1755,2079,0.8441558441558441
Philippines,2017,15-19,Male,52540,5324,9.868519909842224
Philippines,2017,20-24,Male,317979,5037,63.12864800476474
Philippines,2017,25-29,Male,416111,4469,93.11053927053032
Philippines,2017,30-34,Male,345706,3866,89.42214174857735
Philippines,2017,35-39,Male,233582,3474,67.23719055843408
Philippines,2017,40-44,Male,118829,3096,38.38145994832041
Philippines,2017,45-49,Male,49734,2747,18.104841645431378
Philippines,2017,50-54,Male,17014,2352,7.233843537414966
Philippines,2017,55-59,Male,6059,1903,3.183920126116658
Philippines,2017,60-64,Male,2588,1436,1.8022284122562675
Philippines,2017,65+,Male,1577,2184,0.7220695970695971
